address,address_short,rank,account_value,pnl_alltime,pnl_month,pnl_week,roi_alltime,roi_month,volume_month,n_open_positions,open_assets,max_leverage,sufficient_data,total_trades,n_assets_traded,total_closed_pnl,total_fees_paid,net_pnl,win_rate,n_wins,n_losses,avg_win,avg_loss,profit_factor,n_liquidations,liquidation_rate,top_asset_1,top_asset_2,top_asset_3,asset_hhi,is_concentrated,long_pct,short_pct,bias,avg_trade_value,median_trade_value,max_trade_value,avg_hold_hours,hold_style,trades_per_day,days_active,sharpe,max_drawdown,peak_hour_utc,total_funding_pnl,funding_pnl_pct
0xa10ec245b3483f83e350a9165a52ae23dbab01bc,0xa10e…01bc,175,4343.454057,3543941.754057,1009.239122,724.276865,12.5689801759,0.3026916806,0.0,0,,0.0,True,2000.0,2.0,-196.54041300000245,4446.2314910000005,-4642.771904000003,0.5933333333333334,267.0,183.0,158.17045094756557,-231.8472722185792,0.9953676775336124,38.0,0.08444444444444445,ETH,BTC,,0.873248,True,0.4795,0.5205,NEUTRAL,15409.499899305001,2009.359,513811.52179,50.92300888888889,SWING,74.07407407407408,27.0,-0.017395867814429016,-0.0,15.0,2366.5041959999994,0.5097179540440326
0xdf35aee8ef5658686142acd1e5ab5dbcdf8c51e8,0xdf35…51e8,176,2591952.810066,2326062.810066,697150.098834,423862.91472,8.7482147131,0.3679275392,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x99b1098d9d50aa076f78bd26ab22e6abd3710729,0x99b1…0729,177,324666.326209,24215890.276209,-33939.595186,-110193.07375,9.8788208703,-0.0946431533,152025.72,6,"ETH,LTC,BCH,NEAR,HYPE,ANIME",10.0,True,2000.0,7.0,885416.83825,3886.586175,881530.2520750001,1.0,883.0,0.0,1002.7370761608155,,,0.0,0.0,ETH,BTC,AAVE,0.4981265000000001,False,0.0,1.0,SHORT,12100.747748160002,1396.2474000000002,645088.5942800001,11.666815,INTRADAY,1000.0,2.0,0.0,0.0,14.0,356706.60647000006,0.40464477042093805
0xa76e0fdc290a2df9ac750ff1e7315a20628b529c,0xa76e…529c,178,779347.6386599999,1084199.69866,254734.402691,75640.115116,6.2935496286,0.4854748362,2234584.03,0,,0.0,True,2000.0,7.0,127542.557487,240.59261004,127301.96487696,0.5377358490566038,57.0,49.0,87.0519367894737,-145.92681251020406,0.693940312654182,22.0,0.20754716981132076,xyz:URNM,xyz:XYZ100,xyz:CL,0.7306530000000002,True,0.957,0.027,LONG,1074.1613026298814,268.802394,282352.782,40.47027611111111,SWING,22.988505747126435,87.0,-1.8201626287348869,-2.0896748482639165,7.0,-2489.7502220000006,-0.019557830269205947
0x80f0cd23da5bf3a0101110cfd0f89c8a69a1384d,0x80f0…384d,179,2580452.749409,2314592.749409,689836.851357,416892.172487,8.7060586377,0.3648741408,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xfb00c13f617c5981abb803591267c2241d6c1e9d,0xfb00…1e9d,180,3461995.619135,3208630.139135,822459.296347,590241.420699,12.6640382863,0.3115923389,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8923cdff38a43d1fd59d323c35b900047e431bac,0x8923…1bac,181,96683.643278,9449815.823277999,11865.85822,8998.213419,60.503652194,0.1394051649,0.0,0,,0.0,True,380.0,10.0,-27425.27487773,712.31181062,-28137.58668835,0.19811320754716982,42.0,170.0,96.46796847619048,-185.75311548823532,0.12830612685744955,0.0,0.0,FARTCOIN,SOL,flx:XMR,0.33236842105263154,False,0.8394736842105263,0.0,LONG,2770.70677154053,737.444444,82993.36,226.04237944444444,POSITION,6.785714285714286,56.0,-3.8267561126298717,-0.0,19.0,-1698.456382,-0.060362546397883646
0xdafc555a97b358bc09fccf4c0e583c1ec5838b16,0xdafc…8b16,182,2.59485,22936541.21485,0.0,0.000684,86.5416051423,0.0,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x91531adfe1d601229918fd142f45b058aeeca26d,0x9153…a26d,183,638281.820791,7651090.810790998,93615.431639,58815.551003,49.8513022333,0.1718766451,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x5ac99df645f3414876c816caa18b2d234024b487,0x5ac9…b487,184,2521214.107225,2255281.647225,671021.335445,391831.927279,8.4806557546,0.3626764441,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x97f20f91c18093c7f738a00ffabc03eea04ec668,0x97f2…c668,185,41772.934766,3491179.734766,9490.111506,6330.97196,37.4898611283,0.2939678302,0.0,0,,0.0,True,2000.0,23.0,143.30211899999972,93.51372,49.788398999999714,0.6831683168316832,828.0,384.0,3.025665278985507,-1.7277894348958334,3.775975605618766,5.0,0.004125412541254125,HYPE,LIT,0G,0.2353675,False,0.1485,0.857,SHORT,139.7339039586961,20.7282,23121.9416,3.367916111111111,INTRADAY,666.6666666666666,3.0,0.0,0.0,9.0,941.4882159999997,18.90979093342618
0xfcb01354e18ca1cc0eee89ca3459ef84daa2e0b6,0xfcb0…e0b6,186,1817834.070459,4923837.240459,354018.647778,250358.707906,164.0083459311,0.2387798227,0.0,0,,0.0,True,115.0,12.0,-333790.2845063,300.82669436550003,-334091.1112006655,0.0,0.0,1.0,,-17882.926017,,1.0,1.0,ETH,,,0.19092627599243855,False,0.008695652173913044,0.0,NEUTRAL,6560.709842960069,1601.11944,150049.30741,0.0,SCALPER,2.6744186046511627,43.0,0.0,0.0,1.0,-1056.551065,-0.0031624638596427753
0xc2e4a11e2816125386505637d7d025b02a9bc69c,0xc2e4…c69c,187,711.06115,7419809.32115,105.189714,64.977675,9.750668996,0.1736172193,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0998dca9d8896c8f3e36ad594db31b3f75ca0e0e,0x0998…0e0e,188,3540142.582351,3487925.882351,799398.072302,528512.289354,42.1502688466,0.2916612268,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x570b09e27a87f9acbce49f85056745d29b3ee3c6,0x570b…e3c6,189,0.0,7511159.65,170460.34,0.0,5.3651140357,0.1706205066,14302388.52,0,,0.0,True,2000.0,3.0,-472829.107482,5399.742006,-478228.84948800004,0.27803521779425394,300.0,779.0,372.7649582666666,-747.2868896174583,0.19210183517958176,3.0,0.0027803521779425394,ETH,BTC,SOL,0.6892139999999999,True,0.193,0.8075,SHORT,11924.93393937,3950.4755999999998,313110.46907,23.515806666666666,SWING,100.0,20.0,-4.513777181902395,-6.313813135703962,16.0,58890.61444600001,0.12314316568113635
0x862dd8e68f30693e3d3c9daa42a440bc6d2a1f0c,0x862d…1f0c,190,2604079.851177,4023100.901177,560777.090668,387489.6906369999,7.9955840518,0.2669684129,1133244399.28,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x30031f21e4927c7b7c8d9bdb803bc14e57388028,0x3003…8028,191,2256582.139333,3501801.279333,501533.33365,331090.285376,13.0134816072,0.2857660323,11408955.66,11,"BTC,ETH,ATOM,DOGE,LINK,XRP,DOT,ADA,PURR,XLM,SAND",20.0,True,2000.0,20.0,-7936.693547,400.98095599,-8337.67450299,0.47399411187438667,483.0,536.0,14.374235855072463,-27.740863826492536,0.46692499963607925,1.0,0.0009813542688910696,PURR,HYPE,LINK,0.10747650000000002,False,0.127,0.891,SHORT,570.7285392955,540.02824,5000.24985,116.65761041666667,POSITION,71.42857142857143,28.0,-4.484357408093878,-3.9774158504725876,14.0,419.387298,0.05030027231809088
0xf3115b8641808c85544c36cac4024b7de58ef575,0xf311…f575,192,1265757.840167,3179892.230167,291760.310101,198419.726485,30.3352008949,0.2979786225,7457.09,0,,0.0,True,103.0,7.0,11158.33249484,5.422372550000001,11152.91012229,0.0,,,,,0.0,0.0,0.0,,,,0.7832029408992366,True,0.0,0.0,NEUTRAL,153.09096892903156,143.3003405,1486.920708,0.0,SCALPER,1.609375,64.0,0.0,0.0,6.0,0.0,0.0
0xaa7577a7a27aa7fcf6d0ec481b87df3ad0f6a88e,0xaa75…a88e,193,120.416273,16925104.566273,3.760541,2.521031,10.0547449813,0.0322362299,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x95cd5104e3e618f505428265eb459d5ec9363e17,0x95cd…3e17,194,828344.438843,3191991.958843,187604.405287,120534.872004,18.1800767204,0.2927933256,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x56825661e867c2be7f82d2ea76bde98115446cda,0x5682…6cda,195,6260253.048767,8023215.888767,792196.43156,530557.506186,18.2690818962,0.144877145,0.0,0,,0.0,True,332.0,4.0,-456829.83150841005,743.68974949,-457573.52125790005,0.0,,,,,0.0,0.0,0.0,,,,0.8965923936710698,True,0.0,0.0,NEUTRAL,5833.345003566265,2493.79,189589.9875,0.0,SCALPER,15.80952380952381,21.0,0.0,0.0,23.0,0.0,0.0
0x3f0fb61b79ceea17dcf7a7f38446485c2fc10ed1,0x3f0f…0ed1,196,3142262.326223,3079300.786223,713252.947161,475986.783002,48.9076472117,0.2936394373,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xf58b3f905f315f25d8b3484dce07abf104ccf64d,0xf58b…f64d,197,2280832.890963,3560305.090963,485884.909999,333155.421089,7.343965467,0.2706355098,0.0,0,,0.0,True,26.0,2.0,-17.50059976,70.39912136000001,-87.89972112000001,0.0,,,,,0.0,0.0,0.0,,,,0.9260355029585798,True,0.0,0.0,NEUTRAL,4835.156866272122,1964.9662400000002,18089.14,0.0,SCALPER,3.25,8.0,0.0,0.0,8.0,0.0,0.0
0x5c02f2dfcb6537b83929596fe8a3278e237e3e7c,0x5c02…3e7c,198,0.12382,19688888.78382,3.3e-05,0.0,20.1020614081,1.65e-07,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x699255686b24980eb3ea3bd84fbb62fd42954064,0x6992…4064,199,1263051.943067,3077432.823067,284553.274509,177062.007878,25.0946897062,0.2908059905,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xbbbdbbfa1f754aea323af6cc56153e0605e89227,0xbbbd…9227,200,562392.186589,2955122.796589,128770.385166,86272.419597,25.5192205492,0.2969647392,2302.79,0,,0.0,True,27.0,7.0,-1516.25990939,13.496515380799998,-1529.7564247708,0.0,,,,,0.0,0.0,0.0,,,,0.22908093278463648,False,0.0,0.0,NEUTRAL,1573.5207349162595,463.57788,26451.002843000002,0.0,SCALPER,0.3698630136986301,73.0,0.0,0.0,23.0,0.0,0.0
